Order_ID,Date,Customer_ID,Gender,Age,City,Category,Quantity,Unit_Price,Sub_Category,Total_Amount
ORD1869,17-02-2023,CUST266,Male,24,Kolkata,Tablet,2,71380,Android Tablet,142760
ORD1870,02-03-2023,CUST301,Male,31,Pune,Laptop,4,5007,Ultrabook,20028
ORD1871,03-12-2023,CUST956,Female,46,Hyderabad,Camera,4,44488,DSLR,177952
ORD1872,26-01-2023,CUST245,Female,36,Mumbai,Mobile,1,17365,Feature Phone,17365
ORD1873,19-10-2023,CUST775,Male,36,Hyderabad,Tablet,3,27713,iPad,83139
ORD1874,14-09-2023,CUST538,Male,19,Pune,Mobile,2,56454,Feature Phone,112908
ORD1875,08-01-2023,CUST341,Male,58,Delhi,Tablet,3,57950,Android Tablet,173850
ORD1876,23-04-2023,CUST680,Male,62,Kolkata,Camera,1,4977,Mirrorless,4977
ORD1877,21-12-2023,CUST786,Male,32,Kolkata,Tablet,3,62722,Android Tablet,188166
ORD1878,10-09-2023,CUST660,Male,20,Chennai,Tablet,4,7033,iPad,28132
ORD1879,29-06-2023,CUST582,Female,28,Bengaluru,Accessories,4,49895,Charger,199580
ORD1880,26-07-2023,CUST207,Male,63,Mumbai,Camera,2,23896,DSLR,47792
ORD1881,30-10-2023,CUST325,Male,47,Ahmedabad,Laptop,2,13255,Gaming Laptop,26510
ORD1882,07-05-2023,CUST772,Female,57,Hyderabad,Laptop,2,1365,Ultrabook,2730
ORD1883,25-02-2023,CUST730,Male,35,Mumbai,Camera,1,11673,DSLR,11673
ORD1884,02-08-2023,CUST760,Male,19,Chennai,Laptop,2,59405,Gaming Laptop,118810
ORD1885,14-01-2023,CUST761,Male,49,Chennai,Camera,1,38597,DSLR,38597
ORD1886,28-01-2023,CUST531,Male,25,Hyderabad,Laptop,4,33871,Ultrabook,135484
ORD1887,19-03-2023,CUST904,Male,39,Ahmedabad,Accessories,3,11754,Cover,35262
ORD1888,04-08-2023,CUST754,Female,23,Bengaluru,Laptop,4,4518,Ultrabook,18072
ORD1889,31-12-2023,CUST518,Male,29,Hyderabad,Tablet,4,5692,iPad,22768
ORD1890,03-06-2023,CUST554,Female,64,Hyderabad,Camera,4,2515,Mirrorless,10060
ORD1891,14-01-2023,CUST259,Female,57,Pune,Mobile,2,69416,Smartphone,138832
ORD1892,06-07-2023,CUST622,Male,53,Ahmedabad,Mobile,2,28843,Feature Phone,57686
ORD1893,08-11-2023,CUST749,Female,32,Bengaluru,Camera,2,69806,DSLR,139612
ORD1894,07-01-2023,CUST689,Male,45,Kolkata,Accessories,3,6329,Cover,18987
ORD1895,03-01-2023,CUST176,Female,62,Pune,Laptop,2,34881,Ultrabook,69762
ORD1896,21-04-2023,CUST608,Female,35,Delhi,Accessories,1,18763,Charger,18763
ORD1897,26-08-2023,CUST540,Male,19,Ahmedabad,Mobile,4,53760,Feature Phone,215040
ORD1898,29-12-2023,CUST353,Male,30,Bengaluru,Camera,3,43806,DSLR,131418
ORD1899,27-08-2023,CUST869,Male,62,Chennai,Camera,3,58918,DSLR,176754
ORD1900,01-10-2023,CUST419,Male,32,Pune,Accessories,3,648,Charger,1944
ORD1901,21-10-2023,CUST902,Male,37,Bengaluru,Accessories,3,2254,Charger,6762
ORD1902,15-08-2023,CUST362,Female,46,Mumbai,Laptop,3,27245,Gaming Laptop,81735
ORD1903,15-01-2023,CUST696,Female,59,Hyderabad,Tablet,1,73414,Android Tablet,73414
ORD1904,11-07-2023,CUST757,Female,46,Delhi,Tablet,4,56333,iPad,225332
ORD1905,29-04-2023,CUST934,Female,20,Kolkata,Laptop,3,20640,Gaming Laptop,61920
ORD1906,28-01-2023,CUST653,Female,36,Hyderabad,Tablet,4,75407,Android Tablet,301628
ORD1907,21-07-2023,CUST473,Female,20,Mumbai,Mobile,2,61153,Smartphone,122306
ORD1908,08-02-2023,CUST736,Female,31,Mumbai,Tablet,3,62021,Android Tablet,186063
ORD1909,30-09-2023,CUST266,Male,57,Delhi,Laptop,3,78815,Gaming Laptop,236445
ORD1910,19-08-2023,CUST852,Male,21,Kolkata,Tablet,4,31575,Android Tablet,126300
ORD1911,27-03-2023,CUST558,Female,28,Chennai,Camera,3,31197,Mirrorless,93591
ORD1912,06-05-2023,CUST379,Female,48,Pune,Accessories,3,55044,Headphones,165132
ORD1913,27-10-2023,CUST799,Male,60,Ahmedabad,Mobile,3,10295,Feature Phone,30885
ORD1914,25-01-2023,CUST401,Male,49,Kolkata,Camera,1,65055,Mirrorless,65055
ORD1915,25-05-2023,CUST630,Male,44,Ahmedabad,Camera,1,52704,DSLR,52704
ORD1916,13-01-2023,CUST679,Male,47,Bengaluru,Laptop,3,70254,Ultrabook,210762
ORD1917,31-07-2023,CUST317,Female,60,Mumbai,Accessories,1,65360,Cover,65360
ORD1918,25-01-2023,CUST201,Male,19,Bengaluru,Accessories,2,52029,Cover,104058
ORD1919,09-03-2023,CUST653,Female,26,Chennai,Mobile,3,12172,Feature Phone,36516
ORD1920,08-03-2023,CUST387,Female,45,Bengaluru,Laptop,2,54738,Ultrabook,109476
ORD1921,21-08-2023,CUST266,Female,48,Kolkata,Mobile,4,36450,Feature Phone,145800
ORD1922,19-04-2023,CUST720,Male,51,Bengaluru,Tablet,2,11509,iPad,23018
ORD1923,26-05-2023,CUST135,Male,32,Chennai,Camera,4,47596,DSLR,190384
ORD1924,21-04-2023,CUST843,Female,42,Chennai,Mobile,3,20044,Feature Phone,60132
ORD1925,16-08-2023,CUST840,Female,53,Chennai,Camera,4,56228,Mirrorless,224912
ORD1926,21-04-2023,CUST452,Female,25,Kolkata,Laptop,4,29881,Gaming Laptop,119524
ORD1927,03-02-2023,CUST775,Male,26,Chennai,Tablet,2,25787,Android Tablet,51574
ORD1928,21-04-2023,CUST998,Female,54,Mumbai,Laptop,2,65110,Gaming Laptop,130220
ORD1929,21-09-2023,CUST172,Male,62,Hyderabad,Tablet,2,68622,iPad,137244
ORD1930,24-08-2023,CUST747,Female,56,Chennai,Tablet,3,68684,Android Tablet,206052
ORD1931,24-03-2023,CUST452,Female,49,Bengaluru,Camera,3,40581,DSLR,121743
ORD1932,11-02-2023,CUST990,Female,34,Pune,Laptop,2,45812,Gaming Laptop,91624
ORD1933,11-04-2023,CUST169,Male,52,Bengaluru,Laptop,3,73443,Gaming Laptop,220329
ORD1934,06-01-2023,CUST524,Male,54,Pune,Mobile,3,53226,Smartphone,159678
ORD1935,29-06-2023,CUST807,Female,36,Bengaluru,Laptop,4,22711,Gaming Laptop,90844
ORD1936,09-10-2023,CUST880,Male,61,Kolkata,Mobile,4,29980,Feature Phone,119920
ORD1937,16-11-2023,CUST660,Female,46,Bengaluru,Accessories,2,48280,Cover,96560
ORD1938,14-08-2023,CUST927,Male,24,Kolkata,Accessories,3,57638,Charger,172914
ORD1939,11-11-2023,CUST741,Male,45,Kolkata,Accessories,4,43003,Cover,172012
ORD1940,31-12-2023,CUST616,Male,26,Chennai,Laptop,1,58393,Gaming Laptop,58393
ORD1941,17-08-2023,CUST527,Female,45,Mumbai,Laptop,3,46693,Gaming Laptop,140079
ORD1942,16-10-2023,CUST638,Male,23,Pune,Mobile,1,61858,Feature Phone,61858
ORD1943,30-05-2023,CUST259,Male,46,Chennai,Tablet,2,78682,Android Tablet,157364
ORD1944,04-10-2023,CUST248,Female,34,Chennai,Mobile,3,22617,Smartphone,67851
ORD1945,17-07-2023,CUST875,Female,33,Hyderabad,Accessories,2,59556,Cover,119112
ORD1946,11-03-2023,CUST329,Female,40,Kolkata,Mobile,2,59206,Smartphone,118412
ORD1947,22-04-2023,CUST811,Female,48,Kolkata,Tablet,2,70929,iPad,141858
ORD1948,04-01-2023,CUST661,Male,20,Pune,Laptop,2,9976,Ultrabook,19952
ORD1949,16-12-2023,CUST166,Male,38,Bengaluru,Mobile,2,55506,Feature Phone,111012
ORD1950,27-11-2023,CUST911,Male,43,Bengaluru,Accessories,3,70418,Charger,211254
ORD1951,14-11-2023,CUST480,Male,53,Ahmedabad,Accessories,1,63655,Cover,63655
ORD1952,16-12-2023,CUST157,Male,59,Chennai,Laptop,3,67821,Gaming Laptop,203463
ORD1953,05-04-2023,CUST358,Female,54,Ahmedabad,Mobile,3,46298,Smartphone,138894
ORD1954,01-06-2023,CUST441,Male,39,Delhi,Tablet,3,77771,iPad,233313
ORD1955,07-11-2023,CUST937,Male,59,Delhi,Laptop,4,30677,Gaming Laptop,122708
ORD1956,17-05-2023,CUST229,Male,29,Ahmedabad,Mobile,4,43513,Feature Phone,174052
ORD1957,04-09-2023,CUST826,Female,59,Bengaluru,Camera,3,53950,DSLR,161850
ORD1958,31-08-2023,CUST271,Female,30,Delhi,Accessories,1,48428,Headphones,48428
ORD1959,31-01-2023,CUST869,Male,28,Hyderabad,Tablet,3,45882,Android Tablet,137646
ORD1960,09-02-2023,CUST713,Female,33,Bengaluru,Tablet,2,1260,Android Tablet,2520
ORD1961,17-08-2023,CUST308,Female,25,Kolkata,Tablet,4,24642,Android Tablet,98568
ORD1962,05-02-2023,CUST902,Female,57,Chennai,Accessories,4,17790,Headphones,71160
ORD1963,11-08-2023,CUST453,Female,57,Mumbai,Mobile,3,71535,Smartphone,214605
ORD1964,06-01-2023,CUST570,Female,62,Chennai,Laptop,3,864,Gaming Laptop,2592
ORD1965,18-11-2023,CUST897,Female,19,Ahmedabad,Mobile,1,57421,Feature Phone,57421
ORD1966,08-08-2023,CUST215,Female,47,Bengaluru,Laptop,1,20297,Gaming Laptop,20297
ORD1967,16-03-2023,CUST363,Male,47,Ahmedabad,Tablet,2,33035,Android Tablet,66070
ORD1968,04-01-2023,CUST761,Male,29,Hyderabad,Mobile,3,46800,Smartphone,140400
ORD1969,01-12-2023,CUST911,Female,27,Bengaluru,Tablet,3,47676,Android Tablet,143028
ORD1970,14-05-2023,CUST541,Male,61,Chennai,Camera,3,16605,DSLR,49815
ORD1971,28-04-2023,CUST647,Male,28,Hyderabad,Tablet,4,8439,iPad,33756
ORD1972,04-04-2023,CUST552,Female,32,Hyderabad,Tablet,2,79972,iPad,159944
ORD1973,03-03-2023,CUST944,Male,33,Hyderabad,Laptop,1,42529,Ultrabook,42529
ORD1974,13-07-2023,CUST576,Female,34,Pune,Camera,4,16363,DSLR,65452
ORD1975,01-12-2023,CUST386,Female,43,Bengaluru,Tablet,4,78597,iPad,314388
ORD1976,22-07-2023,CUST402,Female,19,Delhi,Tablet,4,10947,Android Tablet,43788
ORD1977,26-01-2023,CUST410,Male,29,Delhi,Camera,4,47440,DSLR,189760
ORD1978,22-06-2023,CUST307,Male,43,Bengaluru,Camera,2,78447,DSLR,156894
ORD1979,27-10-2023,CUST717,Male,40,Bengaluru,Mobile,3,20142,Smartphone,60426
ORD1980,13-05-2023,CUST545,Male,35,Pune,Laptop,1,68143,Ultrabook,68143
ORD1981,22-11-2023,CUST769,Female,49,Delhi,Camera,1,8428,Mirrorless,8428
ORD1982,28-04-2023,CUST732,Female,55,Bengaluru,Camera,4,48502,Mirrorless,194008
ORD1983,20-11-2023,CUST154,Male,64,Bengaluru,Accessories,4,25517,Cover,102068
ORD1984,02-10-2023,CUST111,Female,20,Ahmedabad,Camera,2,79564,Mirrorless,159128
ORD1985,31-07-2023,CUST756,Female,55,Pune,Laptop,4,13813,Ultrabook,55252
ORD1986,13-08-2023,CUST499,Male,20,Pune,Tablet,1,2059,Android Tablet,2059
ORD1987,20-01-2023,CUST747,Female,47,Chennai,Tablet,1,51393,iPad,51393
ORD1988,23-04-2023,CUST614,Male,18,Pune,Tablet,3,15667,Android Tablet,47001
ORD1989,20-05-2023,CUST755,Female,47,Mumbai,Tablet,3,39098,iPad,117294
ORD1990,16-02-2023,CUST641,Male,62,Delhi,Accessories,1,8023,Charger,8023
ORD1991,01-01-2023,CUST336,Female,49,Chennai,Camera,1,50277,Mirrorless,50277
ORD1992,31-03-2023,CUST378,Female,45,Mumbai,Tablet,2,28939,Android Tablet,57878
ORD1993,22-05-2023,CUST447,Male,38,Bengaluru,Mobile,2,13785,Feature Phone,27570
ORD1994,16-11-2023,CUST726,Male,63,Ahmedabad,Tablet,1,11473,iPad,11473
ORD1995,07-02-2023,CUST203,Male,30,Ahmedabad,Camera,4,23194,Mirrorless,92776
ORD1996,20-10-2023,CUST729,Male,44,Bengaluru,Tablet,3,36274,iPad,108822
ORD1997,19-05-2023,CUST616,Female,53,Chennai,Accessories,1,4802,Headphones,4802
ORD1998,22-12-2023,CUST971,Female,24,Pune,Laptop,4,22891,Gaming Laptop,91564
ORD1999,29-11-2023,CUST347,Male,39,Hyderabad,Laptop,1,5111,Ultrabook,5111
ORD2000,16-09-2023,CUST463,Female,27,Ahmedabad,Camera,3,9872,Mirrorless,29616
ORD2001,10-06-2023,CUST420,Male,56,Hyderabad,Laptop,3,24812,Ultrabook,74436
ORD2002,27-06-2023,CUST732,Male,32,Bengaluru,Laptop,2,14580,Gaming Laptop,29160
ORD2003,10-01-2023,CUST385,Female,32,Hyderabad,Mobile,2,21374,Feature Phone,42748
ORD2004,18-09-2023,CUST248,Female,21,Kolkata,Camera,2,63037,Mirrorless,126074
ORD2005,18-05-2023,CUST183,Male,49,Chennai,Camera,2,74414,DSLR,148828
ORD2006,21-06-2023,CUST505,Male,40,Mumbai,Laptop,3,2097,Gaming Laptop,6291
ORD2007,13-01-2023,CUST555,Male,23,Chennai,Laptop,4,12100,Gaming Laptop,48400
ORD2008,17-06-2023,CUST842,Female,41,Delhi,Laptop,4,4247,Ultrabook,16988
ORD2009,10-05-2023,CUST899,Female,37,Pune,Accessories,4,79915,Headphones,319660
ORD2010,25-03-2023,CUST260,Female,54,Pune,Tablet,1,79053,Android Tablet,79053
ORD2011,17-11-2023,CUST883,Female,37,Chennai,Accessories,2,25315,Charger,50630
ORD2012,15-11-2023,CUST559,Male,29,Bengaluru,Camera,2,25214,DSLR,50428
ORD2013,11-04-2023,CUST649,Male,50,Bengaluru,Mobile,3,19390,Feature Phone,58170
ORD2014,25-11-2023,CUST599,Male,45,Kolkata,Tablet,3,62009,iPad,186027
ORD2015,30-09-2023,CUST837,Male,25,Kolkata,Mobile,1,62324,Smartphone,62324
ORD2016,22-09-2023,CUST608,Male,18,Pune,Camera,1,5225,Mirrorless,5225
ORD2017,07-02-2023,CUST753,Male,54,Kolkata,Camera,4,43705,DSLR,174820
ORD2018,04-04-2023,CUST903,Female,39,Ahmedabad,Mobile,3,21184,Smartphone,63552
ORD2019,05-04-2023,CUST580,Female,23,Ahmedabad,Mobile,2,58411,Smartphone,116822
ORD2020,01-11-2023,CUST762,Male,38,Mumbai,Mobile,4,13592,Feature Phone,54368
ORD2021,10-03-2023,CUST213,Male,49,Kolkata,Camera,2,40270,DSLR,80540
ORD2022,14-11-2023,CUST848,Female,52,Mumbai,Laptop,4,25957,Ultrabook,103828
ORD2023,24-08-2023,CUST677,Female,32,Kolkata,Mobile,2,72167,Feature Phone,144334
ORD2024,30-11-2023,CUST460,Female,22,Pune,Tablet,1,63394,iPad,63394
ORD2025,17-05-2023,CUST440,Female,63,Pune,Camera,4,61805,DSLR,247220
ORD2026,17-03-2023,CUST869,Male,23,Mumbai,Accessories,2,13112,Headphones,26224
ORD2027,04-02-2023,CUST860,Male,42,Chennai,Accessories,2,79127,Headphones,158254
ORD2028,01-01-2023,CUST548,Male,63,Pune,Tablet,3,37589,iPad,112767
ORD2029,23-10-2023,CUST942,Male,57,Chennai,Laptop,4,52637,Ultrabook,210548
ORD2030,16-11-2023,CUST934,Male,46,Bengaluru,Mobile,2,1059,Smartphone,2118
ORD2031,01-03-2023,CUST279,Female,24,Ahmedabad,Camera,3,66749,Mirrorless,200247
ORD2032,16-11-2023,CUST801,Male,57,Mumbai,Mobile,2,37861,Feature Phone,75722
ORD2033,15-12-2023,CUST506,Female,30,Hyderabad,Camera,4,15761,Mirrorless,63044
ORD2034,24-11-2023,CUST765,Male,55,Pune,Accessories,1,20872,Cover,20872
ORD2035,24-09-2023,CUST295,Male,35,Delhi,Mobile,4,55855,Feature Phone,223420
ORD2036,27-12-2023,CUST565,Male,19,Bengaluru,Tablet,4,58420,Android Tablet,233680
ORD2037,17-08-2023,CUST410,Male,25,Chennai,Laptop,2,33044,Ultrabook,66088
ORD2038,27-09-2023,CUST361,Male,28,Pune,Tablet,2,537,Android Tablet,1074
ORD2039,12-11-2023,CUST518,Female,50,Mumbai,Laptop,4,43532,Ultrabook,174128
ORD2040,13-10-2023,CUST505,Female,55,Hyderabad,Mobile,3,78733,Smartphone,236199
ORD2041,18-10-2023,CUST242,Female,44,Kolkata,Mobile,3,41920,Feature Phone,125760
ORD2042,01-08-2023,CUST441,Male,37,Hyderabad,Laptop,3,35100,Gaming Laptop,105300
ORD2043,14-06-2023,CUST415,Male,29,Delhi,Accessories,2,48785,Charger,97570
ORD2044,05-01-2023,CUST200,Female,60,Chennai,Camera,2,62508,Mirrorless,125016
ORD2045,05-12-2023,CUST343,Male,48,Bengaluru,Tablet,4,5667,Android Tablet,22668
ORD2046,19-03-2023,CUST589,Male,44,Hyderabad,Tablet,1,932,Android Tablet,932
ORD2047,03-03-2023,CUST111,Female,49,Mumbai,Tablet,2,70187,Android Tablet,140374
ORD2048,12-05-2023,CUST338,Male,27,Delhi,Mobile,4,72447,Smartphone,289788
ORD2049,30-03-2023,CUST660,Female,20,Mumbai,Tablet,4,51403,Android Tablet,205612
ORD2050,25-08-2023,CUST141,Male,62,Pune,Camera,1,54649,Mirrorless,54649
ORD2051,11-02-2023,CUST777,Female,44,Kolkata,Camera,3,57268,DSLR,171804
ORD2052,30-03-2023,CUST693,Male,52,Bengaluru,Laptop,4,60684,Gaming Laptop,242736
ORD2053,23-10-2023,CUST528,Male,48,Mumbai,Mobile,4,66292,Feature Phone,265168
ORD2054,24-11-2023,CUST902,Female,32,Chennai,Camera,4,33939,DSLR,135756
ORD2055,22-10-2023,CUST257,Male,33,Pune,Accessories,3,33757,Cover,101271
ORD2056,14-04-2023,CUST315,Male,30,Pune,Mobile,3,45174,Smartphone,135522
ORD2057,14-01-2023,CUST769,Female,52,Bengaluru,Mobile,1,51748,Feature Phone,51748
ORD2058,15-10-2023,CUST561,Male,28,Pune,Camera,2,45871,DSLR,91742
ORD2059,28-06-2023,CUST233,Female,38,Chennai,Accessories,3,68496,Charger,205488
ORD2060,05-05-2023,CUST166,Male,28,Mumbai,Laptop,2,37797,Ultrabook,75594
ORD2061,19-12-2023,CUST947,Male,47,Bengaluru,Camera,2,54773,DSLR,109546
ORD2062,23-01-2023,CUST106,Male,52,Ahmedabad,Accessories,3,61756,Headphones,185268
ORD2063,04-03-2023,CUST625,Male,39,Pune,Mobile,4,35243,Smartphone,140972
ORD2064,23-05-2023,CUST172,Female,55,Pune,Accessories,1,69252,Headphones,69252
ORD2065,02-06-2023,CUST498,Male,48,Chennai,Mobile,2,75617,Smartphone,151234
ORD2066,25-05-2023,CUST504,Female,31,Kolkata,Camera,4,70551,DSLR,282204
ORD2067,13-08-2023,CUST774,Male,41,Kolkata,Camera,3,22576,Mirrorless,67728
ORD2068,05-11-2023,CUST677,Male,49,Hyderabad,Tablet,2,75812,iPad,151624
ORD2069,14-04-2023,CUST958,Male,53,Pune,Tablet,2,3463,iPad,6926
ORD2070,14-04-2023,CUST229,Male,49,Ahmedabad,Tablet,2,72822,iPad,145644
ORD2071,08-02-2023,CUST565,Female,32,Mumbai,Camera,4,14366,DSLR,57464
ORD2072,17-07-2023,CUST305,Female,60,Bengaluru,Laptop,4,32805,Gaming Laptop,131220
ORD2073,14-05-2023,CUST887,Female,52,Pune,Camera,4,62903,Mirrorless,251612
ORD2074,08-03-2023,CUST867,Female,20,Delhi,Accessories,2,33313,Headphones,66626
ORD2075,28-06-2023,CUST365,Male,33,Bengaluru,Camera,2,67229,Mirrorless,134458
ORD2076,11-02-2023,CUST636,Female,22,Hyderabad,Camera,1,61186,Mirrorless,61186
ORD2077,15-01-2023,CUST892,Female,38,Kolkata,Mobile,1,5012,Feature Phone,5012
ORD2078,21-04-2023,CUST352,Male,27,Ahmedabad,Mobile,4,23166,Feature Phone,92664
ORD2079,06-06-2023,CUST921,Male,36,Pune,Mobile,4,17130,Smartphone,68520
ORD2080,16-10-2023,CUST388,Male,42,Chennai,Camera,3,75019,DSLR,225057
ORD2081,19-08-2023,CUST263,Male,21,Delhi,Laptop,4,1136,Ultrabook,4544
ORD2082,06-06-2023,CUST194,Female,46,Pune,Accessories,1,4275,Charger,4275
ORD2083,07-02-2023,CUST881,Female,36,Ahmedabad,Accessories,1,68457,Charger,68457
ORD2084,07-04-2023,CUST932,Male,60,Hyderabad,Laptop,1,65091,Gaming Laptop,65091
ORD2085,16-10-2023,CUST209,Male,19,Mumbai,Laptop,2,79061,Ultrabook,158122
ORD2086,11-09-2023,CUST435,Male,27,Delhi,Accessories,2,75316,Charger,150632
ORD2087,15-07-2023,CUST921,Female,60,Hyderabad,Tablet,4,11851,Android Tablet,47404
ORD2088,27-03-2023,CUST337,Female,42,Pune,Mobile,3,55684,Smartphone,167052
ORD2089,18-11-2023,CUST480,Male,37,Mumbai,Mobile,3,69680,Smartphone,209040
ORD2090,10-01-2023,CUST535,Male,36,Delhi,Accessories,3,73809,Headphones,221427
ORD2091,05-01-2023,CUST998,Female,40,Mumbai,Laptop,2,11278,Gaming Laptop,22556
ORD2092,03-05-2023,CUST582,Male,41,Mumbai,Tablet,1,13001,Android Tablet,13001
ORD2093,26-11-2023,CUST124,Male,28,Delhi,Accessories,1,2608,Cover,2608
ORD2094,19-12-2023,CUST752,Female,63,Delhi,Mobile,2,36882,Smartphone,73764
ORD2095,28-04-2023,CUST216,Male,51,Mumbai,Camera,3,76287,DSLR,228861
ORD2096,21-10-2023,CUST581,Female,45,Hyderabad,Laptop,3,23841,Ultrabook,71523
ORD2097,08-06-2023,CUST491,Male,22,Ahmedabad,Camera,4,77714,DSLR,310856
ORD2098,30-10-2023,CUST636,Male,22,Kolkata,Accessories,4,14867,Charger,59468
ORD2099,16-08-2023,CUST178,Female,38,Delhi,Mobile,3,70368,Feature Phone,211104
ORD2100,31-12-2023,CUST679,Female,29,Pune,Tablet,2,12502,iPad,25004
ORD2101,04-08-2023,CUST272,Male,21,Bengaluru,Camera,3,60449,Mirrorless,181347
ORD2102,03-07-2023,CUST111,Female,59,Chennai,Tablet,4,16200,iPad,64800
ORD2103,15-01-2023,CUST899,Male,37,Mumbai,Mobile,3,79805,Smartphone,239415
ORD2104,06-06-2023,CUST227,Male,55,Mumbai,Camera,2,63043,Mirrorless,126086
ORD2105,16-05-2023,CUST707,Female,42,Chennai,Tablet,1,29818,iPad,29818
ORD2106,18-09-2023,CUST191,Male,31,Kolkata,Tablet,2,28110,iPad,56220
ORD2107,06-06-2023,CUST752,Male,28,Chennai,Camera,2,72999,Mirrorless,145998
ORD2108,16-02-2023,CUST642,Female,49,Delhi,Mobile,4,73874,Smartphone,295496
ORD2109,20-11-2023,CUST945,Female,28,Chennai,Tablet,2,65726,iPad,131452
ORD2110,28-11-2023,CUST631,Male,35,Mumbai,Accessories,2,45667,Cover,91334
ORD2111,22-06-2023,CUST757,Female,44,Chennai,Camera,4,78279,DSLR,313116
ORD2112,10-05-2023,CUST927,Female,35,Bengaluru,Laptop,4,28439,Ultrabook,113756
ORD2113,05-04-2023,CUST546,Female,40,Pune,Laptop,1,61865,Ultrabook,61865
ORD2114,25-04-2023,CUST489,Female,28,Delhi,Mobile,3,67881,Smartphone,203643
ORD2115,31-08-2023,CUST771,Male,38,Chennai,Accessories,2,47210,Charger,94420
ORD2116,19-10-2023,CUST960,Male,61,Mumbai,Tablet,4,17266,Android Tablet,69064
ORD2117,09-10-2023,CUST142,Male,22,Hyderabad,Laptop,1,13280,Gaming Laptop,13280
ORD2118,26-10-2023,CUST353,Female,40,Pune,Mobile,3,48958,Feature Phone,146874
ORD2119,10-10-2023,CUST229,Female,58,Delhi,Accessories,4,56721,Cover,226884
ORD2120,10-03-2023,CUST159,Female,42,Mumbai,Accessories,3,2009,Cover,6027
ORD2121,28-05-2023,CUST762,Female,58,Kolkata,Mobile,3,34846,Smartphone,104538
ORD2122,11-01-2023,CUST566,Female,27,Bengaluru,Mobile,2,47374,Feature Phone,94748
ORD2123,11-09-2023,CUST386,Female,39,Ahmedabad,Tablet,2,26648,Android Tablet,53296
ORD2124,26-11-2023,CUST616,Female,36,Kolkata,Mobile,4,32033,Feature Phone,128132
ORD2125,26-12-2023,CUST566,Male,18,Ahmedabad,Tablet,3,78967,iPad,236901
ORD2126,07-02-2023,CUST877,Male,24,Bengaluru,Tablet,4,1859,Android Tablet,7436
ORD2127,14-05-2023,CUST444,Female,21,Chennai,Camera,4,60813,Mirrorless,243252
ORD2128,19-07-2023,CUST741,Female,18,Delhi,Accessories,3,20844,Headphones,62532
ORD2129,23-01-2023,CUST481,Female,32,Chennai,Accessories,4,70278,Cover,281112
ORD2130,30-10-2023,CUST878,Male,57,Bengaluru,Accessories,3,21101,Charger,63303
ORD2131,12-12-2023,CUST789,Male,29,Bengaluru,Camera,3,19616,Mirrorless,58848
ORD2132,29-10-2023,CUST352,Female,39,Bengaluru,Tablet,3,57485,iPad,172455
ORD2133,29-12-2023,CUST155,Female,39,Ahmedabad,Tablet,3,31282,Android Tablet,93846
ORD2134,06-08-2023,CUST562,Male,64,Pune,Mobile,1,50319,Smartphone,50319
ORD2135,21-05-2023,CUST556,Male,34,Mumbai,Camera,3,69535,DSLR,208605
ORD2136,14-04-2023,CUST182,Male,46,Delhi,Mobile,2,44958,Feature Phone,89916
ORD2137,29-07-2023,CUST198,Male,63,Chennai,Camera,2,8580,DSLR,17160
ORD2138,21-04-2023,CUST248,Female,31,Chennai,Mobile,2,34457,Smartphone,68914
ORD2139,14-04-2023,CUST428,Male,37,Kolkata,Laptop,3,14408,Ultrabook,43224
ORD2140,12-11-2023,CUST255,Male,50,Ahmedabad,Accessories,2,78787,Charger,157574
ORD2141,20-06-2023,CUST289,Female,60,Bengaluru,Accessories,1,47982,Cover,47982
ORD2142,22-12-2023,CUST593,Male,32,Hyderabad,Tablet,4,38814,iPad,155256
ORD2143,20-11-2023,CUST982,Male,29,Bengaluru,Laptop,3,75421,Gaming Laptop,226263
ORD2144,13-05-2023,CUST362,Male,57,Bengaluru,Accessories,2,16331,Headphones,32662
ORD2145,20-10-2023,CUST179,Female,37,Hyderabad,Tablet,1,20625,Android Tablet,20625
ORD2146,24-11-2023,CUST499,Male,47,Chennai,Laptop,4,62951,Gaming Laptop,251804
ORD2147,07-05-2023,CUST863,Female,55,Kolkata,Accessories,1,46208,Headphones,46208
ORD2148,16-04-2023,CUST708,Female,20,Mumbai,Mobile,2,18182,Feature Phone,36364
ORD2149,02-04-2023,CUST359,Male,45,Hyderabad,Camera,1,36294,DSLR,36294
ORD2150,14-10-2023,CUST871,Male,43,Ahmedabad,Laptop,4,59872,Ultrabook,239488
ORD2151,20-02-2023,CUST714,Male,47,Pune,Tablet,2,39977,Android Tablet,79954
ORD2152,29-01-2023,CUST651,Male,30,Delhi,Laptop,4,54363,Gaming Laptop,217452
ORD2153,23-10-2023,CUST884,Female,30,Ahmedabad,Tablet,1,39237,iPad,39237
ORD2154,24-10-2023,CUST200,Male,19,Hyderabad,Laptop,3,3120,Gaming Laptop,9360
ORD2155,02-08-2023,CUST458,Male,54,Mumbai,Tablet,3,35557,Android Tablet,106671
ORD2156,24-09-2023,CUST479,Male,55,Chennai,Accessories,3,40638,Charger,121914
ORD2157,14-09-2023,CUST919,Female,19,Pune,Mobile,3,79890,Feature Phone,239670
ORD2158,29-10-2023,CUST320,Male,53,Pune,Accessories,4,53524,Cover,214096
ORD2159,11-04-2023,CUST919,Male,43,Pune,Mobile,3,10177,Smartphone,30531
